ID,name,versionNumber,contentType,dataFileSizeBytes,createdBy,createdOn,modifiedBy,modifiedOn,parentId,synapseURL,dataFileMD5Hex,path,error
syn53237707,s6_sub-30021_rs-HEP_eeg.set,1,application/octet-stream,97082672,3473196,1704662081948,3473196,1704662081948,syn53237705,https://www.synapse.org/#!Synapse:syn53237707.1,dac41ec467d058190d7247c88af866eb,c:\users\bhanu\.synapsecache\437\132132437\s6_sub-30021_rs-hep_eeg.set,
syn53222556,s6_sub-30022_rs-HEP_eeg.set,1,application/octet-stream,111624944,3473196,1704581791664,3473196,1704581791664,syn53222555,https://www.synapse.org/#!Synapse:syn53222556.1,41e36244c955845f0a317cb05e141824,c:\users\bhanu\.synapsecache\299\132103299\s6_sub-30022_rs-hep_eeg.set,
syn53237703,s6_sub-30023_rs-HEP_eeg.set,1,application/octet-stream,44880896,3473196,1704661978577,3473196,1704661978577,syn53237702,https://www.synapse.org/#!Synapse:syn53237703.1,d917bf16d6ebaeb82737b9808657086f,c:\users\bhanu\.synapsecache\435\132132435\s6_sub-30023_rs-hep_eeg.set,
syn53237700,s6_sub-30024_rs-HEP_eeg.set,1,application/octet-stream,151983704,3473196,1704661917295,3473196,1704661917295,syn53237699,https://www.synapse.org/#!Synapse:syn53237700.1,88a94a02af44a4655e2b1de04117b031,c:\users\bhanu\.synapsecache\434\132132434\s6_sub-30024_rs-hep_eeg.set,
syn53545146,s6_sub-30025_rs-HEP_eeg.set,1,application/octet-stream,162466936,3473196,1707913479211,3473196,1707913479211,syn53545140,https://www.synapse.org/#!Synapse:syn53545146.1,2a612138af6f7b35433a5aea1aba469c,c:\users\bhanu\.synapsecache\673\133142673\s6_sub-30025_rs-hep_eeg.set,
syn53222553,s6_sub-30026_rs-HEP_eeg.set,1,application/octet-stream,106291336,3473196,1704581670414,3473196,1704581670414,syn53222552,https://www.synapse.org/#!Synapse:syn53222553.1,dcffa5066b81958ad04d396960542911,c:\users\bhanu\.synapsecache\298\132103298\s6_sub-30026_rs-hep_eeg.set,
syn53237697,s6_sub-30027_rs-HEP_eeg.set,1,application/octet-stream,181193208,3473196,1704661740538,3473196,1704661740538,syn53237696,https://www.synapse.org/#!Synapse:syn53237697.1,0737ad410a64718d1792b4c32b839f50,c:\users\bhanu\.synapsecache\433\132132433\s6_sub-30027_rs-hep_eeg.set,
syn53545151,s6_sub-30028_rs-HEP_eeg.set,1,application/octet-stream,154932656,3473196,1707913537634,3473196,1707913537634,syn53545149,https://www.synapse.org/#!Synapse:syn53545151.1,67f0ab03fc927c8c137d56dfd8bdf04d,c:\users\bhanu\.synapsecache\675\133142675\s6_sub-30028_rs-hep_eeg.set,
syn53222550,s6_sub-30029_rs-HEP_eeg.set,1,application/octet-stream,121817464,3473196,1704581552860,3473196,1704581552860,syn53222549,https://www.synapse.org/#!Synapse:syn53222550.1,89cce0ab0dc83ce866212a18e6a22704,c:\users\bhanu\.synapsecache\297\132103297\s6_sub-30029_rs-hep_eeg.set,
syn53545157,s6_sub-30030_rs-HEP_eeg.set,1,application/octet-stream,133453600,3473196,1707913693762,3473196,1707913693762,syn53545156,https://www.synapse.org/#!Synapse:syn53545157.1,861c7d9855b8c623e621706e0051a4a1,c:\users\bhanu\.synapsecache\679\133142679\s6_sub-30030_rs-hep_eeg.set,
syn53222547,s6_sub-30031_rs-HEP_eeg.set,1,application/octet-stream,110829824,3473196,1704581425470,3473196,1704581425470,syn53222546,https://www.synapse.org/#!Synapse:syn53222547.1,5acaef0a2c62a20836a24518b496fea9,c:\users\bhanu\.synapsecache\296\132103296\s6_sub-30031_rs-hep_eeg.set,
syn53237694,s6_sub-30032_rs-HEP_eeg.set,1,application/octet-stream,149923464,3473196,1704661525112,3473196,1704661525112,syn53237690,https://www.synapse.org/#!Synapse:syn53237694.1,ec23c51ffb587d3c3f9235643298876a,c:\users\bhanu\.synapsecache\432\132132432\s6_sub-30032_rs-hep_eeg.set,
syn53237688,s6_sub-30033_rs-HEP_eeg.set,1,application/octet-stream,133581424,3473196,1704661353610,3473196,1704661353610,syn53237687,https://www.synapse.org/#!Synapse:syn53237688.1,32b7c204eef95cc632bfa545cd4df4e3,c:\users\bhanu\.synapsecache\427\132132427\s6_sub-30033_rs-hep_eeg.set,
syn53237685,s6_sub-30034_rs-HEP_eeg.set,1,application/octet-stream,155229576,3473196,1704661213503,3473196,1704661213503,syn53237684,https://www.synapse.org/#!Synapse:syn53237685.1,dfe68ffe30d430faa6d91cf5c10de292,c:\users\bhanu\.synapsecache\424\132132424\s6_sub-30034_rs-hep_eeg.set,
syn53237682,s6_sub-30035_rs-HEP_eeg.set,1,application/octet-stream,111130424,3473196,1704661042187,3473196,1704661042187,syn53237681,https://www.synapse.org/#!Synapse:syn53237682.1,b1b0b5d7093228e119b46dbb1d5ba99f,c:\users\bhanu\.synapsecache\423\132132423\s6_sub-30035_rs-hep_eeg.set,
syn53634312,sub-40005_rs_eeg.fdt,1,application/octet-stream,134742016,3490675,1708183798296,3490675,1708183798296,syn53634309,https://www.synapse.org/#!Synapse:syn53634312.1,3ec9357200bc8d8c794f658c0754e5e7,c:\users\bhanu\.synapsecache\240\133243240\sub-40005_rs_eeg.fdt,
syn53634313,sub-40005_rs_eeg.set,1,application/octet-stream,2875736,3490675,1708183809407,3490675,1708183809407,syn53634309,https://www.synapse.org/#!Synapse:syn53634313.1,006280920d8acb5b51e039b670dcecba,c:\users\bhanu\.synapsecache\241\133243241\sub-40005_rs_eeg.set,
syn53634340,sub-40007_rs_eeg.fdt,1,application/octet-stream,212336640,3490675,1708186838195,3490675,1708186838195,syn53622369,https://www.synapse.org/#!Synapse:syn53634340.1,bc9c0597ef0f9bb6273cb75a14729c80,c:\users\bhanu\.synapsecache\335\133243335\sub-40007_rs_eeg.fdt,
syn53622377,sub-40007_rs_eeg.set,2,application/octet-stream,4192912,3473196,1708030646311,3490675,1708188364705,syn53622369,https://www.synapse.org/#!Synapse:syn53622377.2,d8caba09ac4162b2afce9a1a590c47f6,c:\users\bhanu\.synapsecache\373\133243373\sub-40007_rs_eeg.set,
syn53634386,sub-40008_rs_eeg.fdt,1,application/octet-stream,120848384,3490675,1708189008921,3490675,1708189008921,syn53622365,https://www.synapse.org/#!Synapse:syn53634386.1,7630f78c0e4b9ab59b702773202fc034,c:\users\bhanu\.synapsecache\377\133243377\sub-40008_rs_eeg.fdt,
syn53622367,sub-40008_rs_eeg.set,2,application/octet-stream,2663864,3473196,1708030442706,3490675,1708189840300,syn53622365,https://www.synapse.org/#!Synapse:syn53622367.2,7644d9b86a5675757edbfb0f974bbd3e,c:\users\bhanu\.synapsecache\397\133243397\sub-40008_rs_eeg.set,
syn53634403,sub-40010_rs_eeg.fdt,1,application/octet-stream,179830784,3490675,1708190867352,3490675,1708190867352,syn53622350,https://www.synapse.org/#!Synapse:syn53634403.1,da8b0a59ee2c1992af9bbd072983597d,c:\users\bhanu\.synapsecache\442\133243442\sub-40010_rs_eeg.fdt,
syn53622358,sub-40010_rs_eeg.set,2,application/octet-stream,3684944,3473196,1708030265414,3490675,1708190899464,syn53622350,https://www.synapse.org/#!Synapse:syn53622358.2,489b7f905f3a9ce926477450fd95df74,c:\users\bhanu\.synapsecache\443\133243443\sub-40010_rs_eeg.set,
syn53634417,sub-40012_rs_eeg.fdt,1,application/octet-stream,235929600,3490675,1708192177912,3490675,1708193049795,syn53622039,https://www.synapse.org/#!Synapse:syn53634417.1,2c5749081f980a1117c668c9ffecac5b,c:\users\bhanu\.synapsecache\455\133243455\sub-40012_rs_eeg.fdt,
syn53622342,sub-40012_rs_eeg.set,2,application/octet-stream,4617000,3473196,1708030047907,3490675,1708193054459,syn53622039,https://www.synapse.org/#!Synapse:syn53622342.2,976dcecb4cd0181366a0bcf89a3603ba,c:\users\bhanu\.synapsecache\458\133243458\sub-40012_rs_eeg.set,
syn53634426,sub-40016_rs_eeg.fdt,1,application/octet-stream,191889408,3490675,1708193932976,3490675,1708193932976,syn53621753,https://www.synapse.org/#!Synapse:syn53634426.1,5ce024346b5de33a9882cfc7aa854bc9,c:\users\bhanu\.synapsecache\518\133243518\sub-40016_rs_eeg.fdt,
syn53621968,sub-40016_rs_eeg.set,2,application/octet-stream,3873120,3473196,1708029620678,3490675,1708194184579,syn53621753,https://www.synapse.org/#!Synapse:syn53621968.2,84a8062632eedd1e443e328d4c32065f,c:\users\bhanu\.synapsecache\527\133243527\sub-40016_rs_eeg.set,
syn53634432,sub-40017_rs_eeg.fdt,1,application/octet-stream,126877696,3490675,1708194688834,3490675,1708194688834,syn53621618,https://www.synapse.org/#!Synapse:syn53634432.1,578aa85db10930f2a1f532b9cbe80b2a,c:\users\bhanu\.synapsecache\537\133243537\sub-40017_rs_eeg.fdt,
syn53634433,sub-40017_rs_eeg.set,1,application/octet-stream,2758072,3490675,1708194700964,3490675,1708194700964,syn53621618,https://www.synapse.org/#!Synapse:syn53634433.1,6fa91be445ec327d5e565e24fc450c3f,c:\users\bhanu\.synapsecache\538\133243538\sub-40017_rs_eeg.set,
syn53634439,sub-40018_rs_eeg.fdt,1,application/octet-stream,218103808,3490675,1708195854573,3490675,1708195854573,syn53621372,https://www.synapse.org/#!Synapse:syn53634439.1,db4e5c90ad7e9e02af620d1e4fa558b1,c:\users\bhanu\.synapsecache\541\133243541\sub-40018_rs_eeg.fdt,
syn53621615,sub-40018_rs_eeg.set,2,application/octet-stream,4333320,3473196,1708029324074,3490675,1708195859234,syn53621372,https://www.synapse.org/#!Synapse:syn53621615.2,14e2d7b503745ffeb3748bd470ad8949,c:\users\bhanu\.synapsecache\542\133243542\sub-40018_rs_eeg.set,
syn53634447,sub-40019_rs_eeg.fdt,1,application/octet-stream,202113024,3490675,1708196589928,3490675,1708196589928,syn53621170,https://www.synapse.org/#!Synapse:syn53634447.1,67484a2d7b70cc16a006ad5c45ecd0c4,c:\users\bhanu\.synapsecache\563\133243563\sub-40019_rs_eeg.fdt,
syn53621370,sub-40019_rs_eeg.set,2,application/octet-stream,4448832,3473196,1708029114264,3490675,1708196631388,syn53621170,https://www.synapse.org/#!Synapse:syn53621370.2,80c8eca1b19f2e6cb7234d88967e8e07,c:\users\bhanu\.synapsecache\572\133243572\sub-40019_rs_eeg.set,
syn53634466,sub-40020_rs_eeg.fdt,1,application/octet-stream,126877696,3490675,1708197240354,3490675,1708199056966,syn53621034,https://www.synapse.org/#!Synapse:syn53634466.1,10270afc9c30ee713f5303c9256c54af,c:\users\bhanu\.synapsecache\593\133243593\sub-40020_rs_eeg.fdt,
syn53621166,sub-40020_rs_eeg.set,2,application/octet-stream,2757568,3473196,1708028937321,3490675,1708199070417,syn53621034,https://www.synapse.org/#!Synapse:syn53621166.2,6ba045caa59d13d76f990e07cd9b4a70,c:\users\bhanu\.synapsecache\595\133243595\sub-40020_rs_eeg.set,
syn53634483,sub-40021_rs_eeg.fdt,1,application/octet-stream,283639808,3490675,1708199281075,3490675,1708199281075,syn53620722,https://www.synapse.org/#!Synapse:syn53634483.1,08c060e254a9aad713ced0673fcd1aaf,c:\users\bhanu\.synapsecache\652\133243652\sub-40021_rs_eeg.fdt,
syn53621032,sub-40021_rs_eeg.set,2,application/octet-stream,5361536,3473196,1708028823610,3490675,1708199319815,syn53620722,https://www.synapse.org/#!Synapse:syn53621032.2,01859aae17fc90c4e49dd3e83ff2ed26,c:\users\bhanu\.synapsecache\659\133243659\sub-40021_rs_eeg.set,
syn53634496,sub-40022_rs_eeg.fdt,1,application/octet-stream,170655744,3490675,1708199977663,3490675,1708199977663,syn53620513,https://www.synapse.org/#!Synapse:syn53634496.1,716b6b01663f4124940e8c0a230a12d8,c:\users\bhanu\.synapsecache\668\133243668\sub-40022_rs_eeg.fdt,
syn53634497,sub-40022_rs_eeg.set,1,application/octet-stream,3541408,3490675,1708199993120,3490675,1708199993120,syn53620513,https://www.synapse.org/#!Synapse:syn53634497.1,a989ccac16e2d49454cce39887cd90fc,c:\users\bhanu\.synapsecache\669\133243669\sub-40022_rs_eeg.set,
syn53634502,sub-40023_rs_eeg.fdt,1,application/octet-stream,118489088,3490675,1708200582284,3490675,1708200582284,syn53620373,https://www.synapse.org/#!Synapse:syn53634502.1,573029feb696eb33322d3c23416519a1,c:\users\bhanu\.synapsecache\716\133243716\sub-40023_rs_eeg.fdt,
syn53634503,sub-40023_rs_eeg.set,1,application/octet-stream,2631096,3490675,1708200593918,3490675,1708200593918,syn53620373,https://www.synapse.org/#!Synapse:syn53634503.1,972bd61b9568017df05cddbf02d36c39,c:\users\bhanu\.synapsecache\717\133243717\sub-40023_rs_eeg.set,
syn53634528,sub-40024_rs_eeg.fdt,1,application/octet-stream,229900288,3490675,1708201993161,3490675,1708201993161,syn53619984,https://www.synapse.org/#!Synapse:syn53634528.1,ea1c75519f443c059ad9c01498e9e64e,c:\users\bhanu\.synapsecache\771\133243771\sub-40024_rs_eeg.fdt,
syn53634529,sub-40024_rs_eeg.set,1,application/octet-stream,4519200,3490675,1708202014142,3490675,1708202014142,syn53619984,https://www.synapse.org/#!Synapse:syn53634529.1,9c8827c8a64c8486ea454e1c35c86880,c:\users\bhanu\.synapsecache\772\133243772\sub-40024_rs_eeg.set,
syn53634533,sub-40025_rs_eeg.fdt,1,application/octet-stream,170393600,3490675,1708203564812,3490675,1708203564812,syn53619791,https://www.synapse.org/#!Synapse:syn53634533.1,208b4d190ae51e73d910af9083052e16,c:\users\bhanu\.synapsecache\778\133243778\sub-40025_rs_eeg.fdt,
syn53619980,sub-40025_rs_eeg.set,2,application/octet-stream,3537184,3473196,1708027903255,3490675,1708203614653,syn53619791,https://www.synapse.org/#!Synapse:syn53619980.2,879dd483046f43531e91f3491667482b,c:\users\bhanu\.synapsecache\781\133243781\sub-40025_rs_eeg.set,
syn53634545,sub-40026_rs_eeg.fdt,1,application/octet-stream,119537664,3490675,1708204428986,3490675,1708204428986,syn53619558,https://www.synapse.org/#!Synapse:syn53634545.1,4ca4439f2150d02ad905f9a7cb7195b3,c:\users\bhanu\.synapsecache\808\133243808\sub-40026_rs_eeg.fdt,
syn53619787,sub-40026_rs_eeg.set,2,application/octet-stream,2624216,3473196,1708027744705,3490675,1708204445298,syn53619558,https://www.synapse.org/#!Synapse:syn53619787.2,6f040a75d9eee4f9b10c437ed2eb4946,c:\users\bhanu\.synapsecache\809\133243809\sub-40026_rs_eeg.set,
syn53625129,suj_509_rs_eeg.fdt,1,application/octet-stream,111673344,3473196,1708053309664,3473196,1708053309664,syn53625126,https://www.synapse.org/#!Synapse:syn53625129.1,7499c23b095cda47f6c39092ca459e10,c:\users\bhanu\.synapsecache\52\133193052\suj_509_rs_eeg.fdt,
syn53625130,suj_509_rs_eeg.set,1,application/octet-stream,2517664,3473196,1708053311149,3473196,1708053311149,syn53625126,https://www.synapse.org/#!Synapse:syn53625130.1,c79c3c8b5a3c6547cd009d77b3ee99f1,c:\users\bhanu\.synapsecache\53\133193053\suj_509_rs_eeg.set,
syn53625117,suj_512_rs_eeg.fdt,1,application/octet-stream,120061952,3473196,1708053294641,3473196,1708053294641,syn53625060,https://www.synapse.org/#!Synapse:syn53625117.1,416746e18881517bac6c894a3194403d,c:\users\bhanu\.synapsecache\200\133196200\suj_512_rs_eeg.fdt,
syn53625118,suj_512_rs_eeg.set,1,application/octet-stream,2606520,3473196,1708053297941,3473196,1708053297941,syn53625060,https://www.synapse.org/#!Synapse:syn53625118.1,cfb5199ac7b6952c63b2fcc62c2bd607,c:\users\bhanu\.synapsecache\201\133196201\suj_512_rs_eeg.set,
syn53625048,suj_513_rs_eeg.fdt,1,application/octet-stream,113508352,3473196,1708053252139,3473196,1708053252139,syn53624971,https://www.synapse.org/#!Synapse:syn53625048.1,aaee580d90b5fe86c89f0d2e708a9e72,c:\users\bhanu\.synapsecache\134\133196134\suj_513_rs_eeg.fdt,
syn53625055,suj_513_rs_eeg.set,1,application/octet-stream,2548384,3473196,1708053255178,3473196,1708053255178,syn53624971,https://www.synapse.org/#!Synapse:syn53625055.1,ff07a1f5a10efbd679107623fb473e2c,c:\users\bhanu\.synapsecache\141\133196141\suj_513_rs_eeg.set,
syn53624963,suj_514_rs_eeg.fdt,1,application/octet-stream,112721920,3473196,1708053214601,3473196,1708053214601,syn53624955,https://www.synapse.org/#!Synapse:syn53624963.1,cf5bda24c7bf496973d40a2e2f2fcb98,c:\users\bhanu\.synapsecache\48\133193048\suj_514_rs_eeg.fdt,
syn53624967,suj_514_rs_eeg.set,1,application/octet-stream,2536096,3473196,1708053216123,3473196,1708053216123,syn53624955,https://www.synapse.org/#!Synapse:syn53624967.1,fcaa05bd60bafed53fc2de5fdf37da9e,c:\users\bhanu\.synapsecache\49\133193049\suj_514_rs_eeg.set,
syn53624942,suj_515_rs_eeg.fdt,1,application/octet-stream,117440512,3473196,1708053207204,3473196,1708053207204,syn53624832,https://www.synapse.org/#!Synapse:syn53624942.1,3cf1d994e0bda31b08e1a079efe4517d,c:\users\bhanu\.synapsecache\30\133196030\suj_515_rs_eeg.fdt,
syn53624951,suj_515_rs_eeg.set,1,application/octet-stream,2609824,3473196,1708053210515,3473196,1708053210515,syn53624832,https://www.synapse.org/#!Synapse:syn53624951.1,e00fcf7f0f05ab3fb8c6af8bd65de2e4,c:\users\bhanu\.synapsecache\38\133196038\suj_515_rs_eeg.set,
syn53624820,suj_516_rs_eeg.fdt,1,application/octet-stream,111149056,3473196,1708053153615,3473196,1708053153615,syn53624682,https://www.synapse.org/#!Synapse:syn53624820.1,7f5b61d72d3a5acecf3e1890dcc8fc79,c:\users\bhanu\.synapsecache\910\133195910\suj_516_rs_eeg.fdt,
syn53624828,suj_516_rs_eeg.set,1,application/octet-stream,2511520,3473196,1708053157451,3473196,1708053157451,syn53624682,https://www.synapse.org/#!Synapse:syn53624828.1,589c6bb479e0ae9f39456a5ef3dd4cda,c:\users\bhanu\.synapsecache\918\133195918\suj_516_rs_eeg.set,
syn53624670,suj_517_rs_eeg.fdt,1,application/octet-stream,112459776,3473196,1708053086138,3473196,1708053086138,syn53624579,https://www.synapse.org/#!Synapse:syn53624670.1,0ed90383b70b713a1ca0b324c4be3970,c:\users\bhanu\.synapsecache\760\133195760\suj_517_rs_eeg.fdt,
syn53624679,suj_517_rs_eeg.set,1,application/octet-stream,2532000,3473196,1708053089439,3473196,1708053089439,syn53624579,https://www.synapse.org/#!Synapse:syn53624679.1,7954f68c6bfacc774dc4e41ba954225e,c:\users\bhanu\.synapsecache\769\133195769\suj_517_rs_eeg.set,
syn53626725,suj_518_rs_eeg.fdt,1,application/octet-stream,110362624,3473196,1708090472155,3473196,1708090472155,syn53626724,https://www.synapse.org/#!Synapse:syn53626725.1,3546073e8cb23801195d5aa28cf19aa8,c:\users\bhanu\.synapsecache\945\133214945\suj_518_rs_eeg.fdt,
syn53626726,suj_518_rs_eeg.set,1,application/octet-stream,2486936,3473196,1708090474840,3473196,1708090474840,syn53626724,https://www.synapse.org/#!Synapse:syn53626726.1,f1d91fad5d09cfb01abf91d367beb474,c:\users\bhanu\.synapsecache\946\133214946\suj_518_rs_eeg.set,
syn53626760,suj_519_rs_eeg.fdt,1,application/octet-stream,110886912,3473196,1708092485712,3473196,1708092485712,syn53626759,https://www.synapse.org/#!Synapse:syn53626760.1,bd315df6abc12a6efa122e8031aa1dbc,c:\users\bhanu\.synapsecache\228\133215228\suj_519_rs_eeg.fdt,
syn53626761,suj_519_rs_eeg.set,1,application/octet-stream,2507424,3473196,1708092488359,3473196,1708092488359,syn53626759,https://www.synapse.org/#!Synapse:syn53626761.1,49efac5cb88755389d0f879873d10869,c:\users\bhanu\.synapsecache\233\133215233\suj_519_rs_eeg.set,
syn53624570,suj_520_rs_eeg.fdt,1,application/octet-stream,111411200,3473196,1708053046047,3473196,1708053046047,syn53624562,https://www.synapse.org/#!Synapse:syn53624570.1,c68ac932ce422fd2e8d62ac8d465918c,c:\users\bhanu\.synapsecache\46\133193046\suj_520_rs_eeg.fdt,
syn53624575,suj_520_rs_eeg.set,1,application/octet-stream,2517664,3473196,1708053047582,3473196,1708053047582,syn53624562,https://www.synapse.org/#!Synapse:syn53624575.1,af2e8cc015b21f0bc1984e09ce363a11,c:\users\bhanu\.synapsecache\47\133193047\suj_520_rs_eeg.set,
syn53624553,suj_521_rs_eeg.fdt,1,application/octet-stream,110011392,3473196,1708053040448,3473196,1708053040448,syn53624545,https://www.synapse.org/#!Synapse:syn53624553.1,c894b4c7266594a7af19ba688ebcf688,c:\users\bhanu\.synapsecache\44\133193044\suj_521_rs_eeg.fdt,
syn53624557,suj_521_rs_eeg.set,1,application/octet-stream,2720712,3473196,1708053041966,3473196,1708053041966,syn53624545,https://www.synapse.org/#!Synapse:syn53624557.1,09521544de78d3f6fd829a2d7f320d4d,c:\users\bhanu\.synapsecache\45\133193045\suj_521_rs_eeg.set,
syn53624536,suj_522_rs_eeg.fdt,1,application/octet-stream,111411200,3473196,1708053034978,3473196,1708053034978,syn53624528,https://www.synapse.org/#!Synapse:syn53624536.1,5fde9bfc26a9a7223f08d229a02d327f,c:\users\bhanu\.synapsecache\41\133193041\suj_522_rs_eeg.fdt,
syn53624541,suj_522_rs_eeg.set,1,application/octet-stream,2515616,3473196,1708053036497,3473196,1708053036497,syn53624528,https://www.synapse.org/#!Synapse:syn53624541.1,c309cf455a41853edfb7fa5a003ba731,c:\users\bhanu\.synapsecache\42\133193042\suj_522_rs_eeg.set,
syn53624519,suj_524_rs_eeg.fdt,1,application/octet-stream,111149056,3473196,1708053029465,3473196,1708053029465,syn53624511,https://www.synapse.org/#!Synapse:syn53624519.1,10c42705b0d632dff4504d9af47364a0,c:\users\bhanu\.synapsecache\30\133193030\suj_524_rs_eeg.fdt,
syn53624524,suj_524_rs_eeg.set,1,application/octet-stream,2509472,3473196,1708053031050,3473196,1708053031050,syn53624511,https://www.synapse.org/#!Synapse:syn53624524.1,6a3332d2d839b4fa8919a3ae7edc4d43,c:\users\bhanu\.synapsecache\31\133193031\suj_524_rs_eeg.set,
syn53624502,suj_525_rs_eeg.fdt,1,application/octet-stream,111673344,3473196,1708053023967,3473196,1708053023967,syn53624494,https://www.synapse.org/#!Synapse:syn53624502.1,29c4b6319382b25c513e82693a56c3f6,c:\users\bhanu\.synapsecache\18\133193018\suj_525_rs_eeg.fdt,
syn53624507,suj_525_rs_eeg.set,1,application/octet-stream,2519712,3473196,1708053025442,3473196,1708053025442,syn53624494,https://www.synapse.org/#!Synapse:syn53624507.1,d8f4c2c5d459b44e08e11ede80f579ba,c:\users\bhanu\.synapsecache\19\133193019\suj_525_rs_eeg.set,
syn53624483,suj_526_rs_eeg.fdt,1,application/octet-stream,111149056,3473196,1708053018479,3473196,1708053018479,syn53624472,https://www.synapse.org/#!Synapse:syn53624483.1,e5f110521f678214cb1aec8ff9a1e633,c:\users\bhanu\.synapsecache\15\133193015\suj_526_rs_eeg.fdt,
syn53624489,suj_526_rs_eeg.set,1,application/octet-stream,2515616,3473196,1708053019956,3473196,1708053019956,syn53624472,https://www.synapse.org/#!Synapse:syn53624489.1,c383479bf2c80edc0a31bba5fe925e4a,c:\users\bhanu\.synapsecache\17\133193017\suj_526_rs_eeg.set,
syn53624464,suj_527_rs_eeg.fdt,1,application/octet-stream,109314048,3473196,1708053012964,3473196,1708053012964,syn53624456,https://www.synapse.org/#!Synapse:syn53624464.1,9e50e4658320bd18a7add5f42f20e64e,c:\users\bhanu\.synapsecache\4\133193004\suj_527_rs_eeg.fdt,
syn53624468,suj_527_rs_eeg.set,1,application/octet-stream,2480800,3473196,1708053014503,3473196,1708053014503,syn53624456,https://www.synapse.org/#!Synapse:syn53624468.1,f12039edc99f8fefb3f894192a984674,c:\users\bhanu\.synapsecache\5\133193005\suj_527_rs_eeg.set,
syn53624445,suj_528_rs_eeg.fdt,1,application/octet-stream,111149056,3473196,1708053007460,3473196,1708053007460,syn53624436,https://www.synapse.org/#!Synapse:syn53624445.1,8e9048d46107351a49b4562e598670b8,c:\users\bhanu\.synapsecache\991\133192991\suj_528_rs_eeg.fdt,
syn53624452,suj_528_rs_eeg.set,1,application/octet-stream,2511520,3473196,1708053009014,3473196,1708053009014,syn53624436,https://www.synapse.org/#!Synapse:syn53624452.1,2f96a01d74aa0b284eaa5dc5d98f1162,c:\users\bhanu\.synapsecache\992\133192992\suj_528_rs_eeg.set,
syn53624428,suj_529_rs_eeg.fdt,1,application/octet-stream,121110528,3473196,1708053001924,3473196,1708053001924,syn53624420,https://www.synapse.org/#!Synapse:syn53624428.1,02709657c703bac421f88ee15d35cb7b,c:\users\bhanu\.synapsecache\981\133192981\suj_529_rs_eeg.fdt,
syn53624432,suj_529_rs_eeg.set,1,application/octet-stream,2653816,3473196,1708053003504,3473196,1708053003504,syn53624420,https://www.synapse.org/#!Synapse:syn53624432.1,6fab594ea4a8d7df4aef7a3d9f6eb676,c:\users\bhanu\.synapsecache\984\133192984\suj_529_rs_eeg.set,
syn53624411,suj_531_rs_eeg.fdt,1,application/octet-stream,111149056,3473196,1708052996259,3473196,1708052996259,syn53624403,https://www.synapse.org/#!Synapse:syn53624411.1,d58ee58c6aab5c577f492c4700496c53,c:\users\bhanu\.synapsecache\961\133192961\suj_531_rs_eeg.fdt,
syn53624416,suj_531_rs_eeg.set,1,application/octet-stream,2511520,3473196,1708052997714,3473196,1708052997714,syn53624403,https://www.synapse.org/#!Synapse:syn53624416.1,5c693f8a2b43ffecdacc110caad5d969,c:\users\bhanu\.synapsecache\964\133192964\suj_531_rs_eeg.set,
syn53624394,suj_532_rs_eeg.fdt,1,application/octet-stream,110792704,3473196,1708052990719,3473196,1708052990719,syn53624386,https://www.synapse.org/#!Synapse:syn53624394.1,a50fc60e116eab168c328aa5bbd917ca,c:\users\bhanu\.synapsecache\957\133192957\suj_532_rs_eeg.fdt,
syn53624399,suj_532_rs_eeg.set,1,application/octet-stream,2742736,3473196,1708052992292,3473196,1708052992292,syn53624386,https://www.synapse.org/#!Synapse:syn53624399.1,d047dc3d703a91f94e8e79b423795535,c:\users\bhanu\.synapsecache\958\133192958\suj_532_rs_eeg.set,
syn53624377,suj_533_rs_eeg.fdt,1,application/octet-stream,110362624,3473196,1708052985207,3473196,1708052985207,syn53624367,https://www.synapse.org/#!Synapse:syn53624377.1,6e24ffff5ccdb37aa7cfc35157be2c84,c:\users\bhanu\.synapsecache\954\133192954\suj_533_rs_eeg.fdt,
syn53624382,suj_533_rs_eeg.set,1,application/octet-stream,2499232,3473196,1708052986723,3473196,1708052986723,syn53624367,https://www.synapse.org/#!Synapse:syn53624382.1,b0e44cfbd849d1b302f2905ef85af2de,c:\users\bhanu\.synapsecache\956\133192956\suj_533_rs_eeg.set,
syn53624355,suj_534_rs_eeg.fdt,1,application/octet-stream,111935488,3473196,1708052977553,3473196,1708052977553,syn53624281,https://www.synapse.org/#!Synapse:syn53624355.1,5713e4c59886f43090d5d3360f6218bc,c:\users\bhanu\.synapsecache\497\133195497\suj_534_rs_eeg.fdt,
syn53624364,suj_534_rs_eeg.set,1,application/octet-stream,2519712,3473196,1708052981238,3473196,1708052981238,syn53624281,https://www.synapse.org/#!Synapse:syn53624364.1,d2295aad594b3d59d0b49b317244b024,c:\users\bhanu\.synapsecache\506\133195506\suj_534_rs_eeg.set,
syn53624278,suj_535_rs_eeg.fdt,1,application/octet-stream,114556928,3473196,1708052935323,3473196,1708052935323,syn53624275,https://www.synapse.org/#!Synapse:syn53624278.1,55c973d62f3bedd5cb020a2fe2758259,c:\users\bhanu\.synapsecache\422\133195422\suj_535_rs_eeg.fdt,
